SVF ROW,SVF COL,JED
183,73,8311
183,74,8215
183,75,8119
183,76,8023
183,77,7927
183,78,7831
183,79,7735
183,80,32767
183,81,32767
183,82,32767
183,83,32767
183,84,32767
183,85,32767
184,0,15320
184,1,15224
184,2,15128
184,3,15032
184,4,14936
184,5,14840
184,6,14744
184,7,14648
184,8,14552
184,9,14456
184,10,14360
184,11,14264
184,12,14168
184,13,14072
184,14,13976
184,15,13880
184,16,13784
184,17,13688
184,18,13592
184,19,13496
184,20,13400
184,21,13304
184,22,13208
184,23,13112
184,24,13016
184,25,12920
184,26,12824
184,27,12728
184,28,12632
184,29,12536
184,30,12440
184,31,12344
184,32,12248
184,33,12152
184,34,12056
184,35,11960
184,36,11864
184,37,11768
184,38,11672
184,39,11576
184,40,11480
184,41,11384
184,42,11288
184,43,11192
184,44,11096
184,45,11000
184,46,10904
184,47,10808
184,48,10712
184,49,10616
184,50,10520
184,51,10424
184,52,10328
184,53,10232
184,54,10136
184,55,10040
184,56,9944
184,57,9848
184,58,9752
184,59,9656
184,60,9560
184,61,9464
184,62,9368
184,63,9272
184,64,9176
184,65,9080
184,66,8984
184,67,8888
184,68,8792
184,69,8696
184,70,8600
184,71,8504
184,72,8408
184,73,8312
184,74,8216
184,75,8120
184,76,8024
184,77,7928
184,78,7832
184,79,7736
184,80,32767
184,81,32767
184,82,32767
184,83,32767
184,84,32767
184,85,32767
185,0,15321
185,1,15225
185,2,15129
185,3,15033
185,4,14937
185,5,14841
185,6,14745
185,7,14649
185,8,14553
185,9,14457
185,10,14361
185,11,14265
185,12,14169
185,13,14073
185,14,13977
185,15,13881
185,16,13785
185,17,13689
185,18,13593
185,19,13497
185,20,13401
185,21,13305
185,22,13209
185,23,13113
185,24,13017
185,25,12921
185,26,12825
185,27,12729
185,28,12633
185,29,12537
185,30,12441
185,31,12345
185,32,12249
185,33,12153
185,34,12057
185,35,11961
185,36,11865
185,37,11769
185,38,11673
185,39,11577
185,40,11481
185,41,11385
185,42,11289
185,43,11193
185,44,11097
185,45,11001
185,46,10905
185,47,10809
185,48,10713
185,49,10617
185,50,10521
185,51,10425
185,52,10329
185,53,10233
185,54,10137
185,55,10041
185,56,9945
185,57,9849
185,58,9753
185,59,9657
185,60,9561
185,61,9465
185,62,9369
185,63,9273
185,64,9177
185,65,9081
185,66,8985
185,67,8889
185,68,8793
185,69,8697
185,70,8601
185,71,8505
185,72,8409
185,73,8313
185,74,8217
185,75,8121
185,76,8025
185,77,7929
185,78,7833
185,79,7737
185,80,32767
185,81,32767
185,82,32767
185,83,32767
185,84,32767
185,85,32767
186,0,15322
186,1,15226
186,2,15130
186,3,15034
186,4,14938
186,5,14842
186,6,14746
186,7,14650
186,8,14554
186,9,14458
186,10,14362
186,11,14266
186,12,14170
186,13,14074
186,14,13978
186,15,13882
186,16,13786
186,17,13690
186,18,13594
186,19,13498
186,20,13402
186,21,13306
186,22,13210
186,23,13114
186,24,13018
186,25,12922
186,26,12826
186,27,12730
186,28,12634
186,29,12538
186,30,12442
186,31,12346
186,32,12250
186,33,12154
186,34,12058
186,35,11962
186,36,11866
186,37,11770
186,38,11674
186,39,11578
186,40,11482
186,41,11386
186,42,11290
186,43,11194
186,44,11098
186,45,11002
186,46,10906
186,47,10810
186,48,10714
186,49,10618
186,50,10522
186,51,10426
186,52,10330
186,53,10234
186,54,10138
186,55,10042
186,56,9946
186,57,9850
186,58,9754
186,59,9658
186,60,9562
186,61,9466
186,62,9370
186,63,9274
186,64,9178
186,65,9082
186,66,8986
186,67,8890
186,68,8794
186,69,8698
186,70,8602
186,71,8506
186,72,8410
186,73,8314
186,74,8218
186,75,8122
186,76,8026
186,77,7930
186,78,7834
186,79,7738
186,80,32767
186,81,32767
186,82,32767
186,83,32767
186,84,32767
186,85,32767
187,0,15323
187,1,15227
187,2,15131
187,3,15035
187,4,14939
187,5,14843
187,6,14747
187,7,14651
187,8,14555
187,9,14459
187,10,14363
187,11,14267
187,12,14171
187,13,14075
187,14,13979
187,15,13883
187,16,13787
187,17,13691
187,18,13595
187,19,13499
187,20,13403
187,21,13307
187,22,13211
187,23,13115
187,24,13019
187,25,12923
187,26,12827
187,27,12731
187,28,12635
187,29,12539
187,30,12443
187,31,12347
187,32,12251
187,33,12155
187,34,12059
187,35,11963
187,36,11867
187,37,11771
187,38,11675
187,39,11579
187,40,11483
187,41,11387
187,42,11291
187,43,11195
187,44,11099
187,45,11003
187,46,10907
187,47,10811
187,48,10715
187,49,10619
187,50,10523
187,51,10427
187,52,10331
187,53,10235
187,54,10139
187,55,10043
187,56,9947
187,57,9851
187,58,9755
187,59,9659
187,60,9563
187,61,9467
187,62,9371
187,63,9275
187,64,9179
187,65,9083
187,66,8987
187,67,8891
187,68,8795
187,69,8699
187,70,8603
187,71,8507
187,72,8411
187,73,8315
187,74,8219
187,75,8123
187,76,8027
187,77,7931
187,78,7835
187,79,7739
187,80,32767
187,81,32767
187,82,32767
187,83,32767
187,84,32767
187,85,32767
188,0,15324
188,1,15228
188,2,15132
188,3,15036
188,4,14940
188,5,14844
188,6,14748
188,7,14652
188,8,14556
188,9,14460
188,10,14364
188,11,14268
188,12,14172
188,13,14076
188,14,13980
188,15,13884
188,16,13788
188,17,13692
188,18,13596
188,19,13500
188,20,13404
188,21,13308
188,22,13212
188,23,13116
188,24,13020
188,25,12924
188,26,12828
188,27,12732
188,28,12636
188,29,12540
188,30,12444
188,31,12348
188,32,12252
188,33,12156
188,34,12060
188,35,11964
188,36,11868
188,37,11772
188,38,11676
188,39,11580
188,40,11484
188,41,11388
188,42,11292
188,43,11196
188,44,11100
188,45,11004
188,46,10908
188,47,10812
188,48,10716
188,49,10620
188,50,10524
188,51,10428
188,52,10332
188,53,10236
188,54,10140
188,55,10044
188,56,9948
188,57,9852
188,58,9756
188,59,9660
188,60,9564
188,61,9468
188,62,9372
188,63,9276
188,64,9180
188,65,9084
188,66,8988
188,67,8892
188,68,8796
188,69,8700
188,70,8604
188,71,8508
188,72,8412
188,73,8316
188,74,8220
188,75,8124
188,76,8028
188,77,7932
188,78,7836
188,79,7740
188,80,32767
188,81,32767
188,82,32767
188,83,32767
188,84,32767
188,85,32767
189,0,15325
189,1,15229
189,2,15133
189,3,15037
189,4,14941
189,5,14845
189,6,14749
189,7,14653
189,8,14557
189,9,14461
189,10,14365
189,11,14269
189,12,14173
189,13,14077
189,14,13981
189,15,13885
189,16,13789
189,17,13693
189,18,13597
189,19,13501
189,20,13405
189,21,13309
189,22,13213
189,23,13117
189,24,13021
189,25,12925
189,26,12829
189,27,12733
189,28,12637
189,29,12541
189,30,12445
189,31,12349
189,32,12253
189,33,12157
189,34,12061
189,35,11965
189,36,11869
189,37,11773
189,38,11677
189,39,11581
189,40,11485
189,41,11389
189,42,11293
189,43,11197
189,44,11101
189,45,11005
189,46,10909
189,47,10813
189,48,10717
189,49,10621
189,50,10525
189,51,10429
189,52,10333
189,53,10237
189,54,10141
189,55,10045
189,56,9949
189,57,9853
189,58,9757
189,59,9661
189,60,9565
189,61,9469
189,62,9373
189,63,9277
189,64,9181
189,65,9085
189,66,8989
189,67,8893
189,68,8797
189,69,8701
189,70,8605
189,71,8509
189,72,8413
189,73,8317
189,74,8221
189,75,8125
189,76,8029
189,77,7933
189,78,7837
189,79,7741
189,80,32767
189,81,32767
189,82,32767
189,83,32767
189,84,32767
189,85,32767
190,0,15326
190,1,15230
190,2,15134
190,3,15038
190,4,14942
190,5,14846
190,6,14750
190,7,14654
190,8,14558
190,9,14462
190,10,14366
190,11,14270
190,12,14174
190,13,14078
190,14,13982
190,15,13886
190,16,13790
190,17,13694
190,18,13598
190,19,13502
190,20,13406
190,21,13310
190,22,13214
190,23,13118
190,24,13022
190,25,12926
190,26,12830
190,27,12734
190,28,12638
190,29,12542
190,30,12446
190,31,12350
190,32,12254
190,33,12158
190,34,12062
190,35,11966
190,36,11870
190,37,11774
190,38,11678
190,39,11582
190,40,11486
190,41,11390
190,42,11294
190,43,11198
190,44,11102
190,45,11006
190,46,10910
190,47,10814
190,48,10718
190,49,10622
190,50,10526
190,51,10430
190,52,10334
190,53,10238
190,54,10142
190,55,10046
190,56,9950
190,57,9854
190,58,9758
190,59,9662
190,60,9566
190,61,9470
190,62,9374
190,63,9278
190,64,9182
190,65,9086
190,66,8990
190,67,8894
190,68,8798
190,69,8702
190,70,8606
190,71,8510
190,72,8414
190,73,8318
190,74,8222
190,75,8126
190,76,8030
190,77,7934
190,78,7838
190,79,7742
190,80,32767
190,81,32767
190,82,32767
190,83,32767
190,84,32767
190,85,32767
191,0,15327
191,1,15231
191,2,15135
191,3,15039
191,4,14943
191,5,14847
191,6,14751
191,7,14655
191,8,14559
191,9,14463
191,10,14367
191,11,14271
191,12,14175
191,13,14079
191,14,13983
191,15,13887
191,16,13791
191,17,13695
191,18,13599
191,19,13503
191,20,13407
191,21,13311
191,22,13215
191,23,13119
191,24,13023
191,25,12927
191,26,12831
191,27,12735
191,28,12639
191,29,12543
191,30,12447
191,31,12351
191,32,12255
191,33,12159
191,34,12063
191,35,11967
191,36,11871
191,37,11775
191,38,11679
191,39,11583
191,40,11487
191,41,11391
191,42,11295
191,43,11199
191,44,11103
191,45,11007
191,46,10911
191,47,10815
191,48,10719
191,49,10623
191,50,10527
191,51,10431
191,52,10335
191,53,10239
191,54,10143
191,55,10047
191,56,9951
191,57,9855
191,58,9759
191,59,9663
191,60,9567
191,61,9471
191,62,9375
191,63,9279
191,64,9183
191,65,9087
191,66,8991
191,67,8895
191,68,8799
191,69,8703
191,70,8607
191,71,8511
191,72,8415
191,73,8319
191,74,8223
191,75,8127
191,76,8031
191,77,7935
191,78,7839
191,79,7743
191,80,32767
191,81,32767
191,82,32767
191,83,32767
191,84,32767
191,85,32767
192,0,15328
192,1,15232
192,2,15136
192,3,15040
192,4,14944
192,5,14848
192,6,14752
192,7,14656
192,8,14560
192,9,14464
192,10,14368
192,11,14272
192,12,14176
192,13,14080
192,14,13984
192,15,13888
192,16,13792
192,17,13696
192,18,13600
192,19,13504
192,20,13408
192,21,13312
192,22,13216
192,23,13120
192,24,13024
192,25,12928
192,26,12832
192,27,12736
192,28,12640
192,29,12544
192,30,12448
192,31,12352
192,32,12256
192,33,12160
192,34,12064
192,35,11968
192,36,11872
192,37,11776
192,38,11680
192,39,11584
192,40,11488
192,41,11392
192,42,11296
192,43,11200
192,44,11104
192,45,11008
192,46,10912
192,47,10816
192,48,10720
192,49,10624
192,50,10528
192,51,10432
192,52,10336
192,53,10240
192,54,10144
192,55,10048
192,56,9952
192,57,9856
192,58,9760
192,59,9664
192,60,9568
192,61,9472
192,62,9376
192,63,9280
192,64,9184
192,65,9088
192,66,8992
192,67,8896
192,68,8800
192,69,8704
192,70,8608
192,71,8512
192,72,8416
192,73,8320
192,74,8224
192,75,8128
192,76,8032
192,77,7936
192,78,7840
192,79,7744
192,80,32767
192,81,32767
192,82,32767
192,83,32767
192,84,32767
192,85,32767
193,0,15329
193,1,15233
193,2,15137
193,3,15041
193,4,14945
193,5,14849
193,6,14753
193,7,14657
193,8,14561
193,9,14465
193,10,14369
193,11,14273
193,12,14177
193,13,14081
193,14,13985
193,15,13889
193,16,13793
193,17,13697
193,18,13601
193,19,13505
193,20,13409
193,21,13313
193,22,13217
193,23,13121
193,24,13025
193,25,12929
193,26,12833
193,27,12737
193,28,12641
193,29,12545
193,30,12449
193,31,12353
193,32,12257
193,33,12161
193,34,12065
193,35,11969
193,36,11873
193,37,11777
193,38,11681
193,39,11585
193,40,11489
193,41,11393
193,42,11297
193,43,11201
193,44,11105
193,45,11009
193,46,10913
193,47,10817
193,48,10721
193,49,10625
193,50,10529
193,51,10433
193,52,10337
193,53,10241
193,54,10145
193,55,10049
193,56,9953
193,57,9857
193,58,9761
193,59,9665
193,60,9569
193,61,9473
193,62,9377
193,63,9281
193,64,9185
193,65,9089
193,66,8993
193,67,8897
193,68,8801
193,69,8705
193,70,8609
193,71,8513
193,72,8417
193,73,8321
193,74,8225
193,75,8129
193,76,8033
193,77,7937
193,78,7841
193,79,7745
193,80,32767
193,81,32767
193,82,32767
193,83,32767
193,84,32767
193,85,32767
194,0,15330
194,1,15234
194,2,15138
194,3,15042
194,4,14946
194,5,14850
194,6,14754
194,7,14658
194,8,14562
194,9,14466
194,10,14370
194,11,14274
194,12,14178
194,13,14082
194,14,13986
194,15,13890
194,16,13794
194,17,13698
194,18,13602
194,19,13506
194,20,13410
194,21,13314
194,22,13218
194,23,13122
194,24,13026
194,25,12930
194,26,12834
194,27,12738
194,28,12642
194,29,12546
194,30,12450
194,31,12354
194,32,12258
194,33,12162
194,34,12066
194,35,11970
194,36,11874
194,37,11778
194,38,11682
194,39,11586
194,40,11490
194,41,11394
194,42,11298
194,43,11202
194,44,11106
194,45,11010
194,46,10914
194,47,10818
194,48,10722
194,49,10626
194,50,10530
194,51,10434
194,52,10338
194,53,10242
194,54,10146
194,55,10050
194,56,9954
194,57,9858
194,58,9762
194,59,9666
194,60,9570
194,61,9474
194,62,9378
194,63,9282
194,64,9186
194,65,9090
194,66,8994
194,67,8898
194,68,8802
194,69,8706
194,70,8610
194,71,8514
194,72,8418
194,73,8322
194,74,8226
194,75,8130
194,76,8034
194,77,7938
194,78,7842
194,79,7746
194,80,32767
194,81,32767
194,82,32767
194,83,32767
194,84,32767
194,85,32767
195,0,15331
195,1,15235
195,2,15139
195,3,15043
195,4,14947
195,5,14851
195,6,14755
195,7,14659
195,8,14563
195,9,14467
195,10,14371
195,11,14275
195,12,14179
195,13,14083
195,14,13987
195,15,13891
195,16,13795
195,17,13699
195,18,13603
195,19,13507
195,20,13411
195,21,13315
195,22,13219
195,23,13123
195,24,13027
195,25,12931
195,26,12835
195,27,12739
195,28,12643
195,29,12547
195,30,12451
195,31,12355
195,32,12259
195,33,12163
195,34,12067
195,35,11971
195,36,11875
195,37,11779
195,38,11683
195,39,11587
195,40,11491
195,41,11395
195,42,11299
195,43,11203
195,44,11107
195,45,11011
195,46,10915
195,47,10819
195,48,10723
195,49,10627
195,50,10531
195,51,10435
195,52,10339
195,53,10243
195,54,10147
195,55,10051
195,56,9955
195,57,9859
195,58,9763
195,59,9667
195,60,9571
195,61,9475
195,62,9379
195,63,9283
195,64,9187
195,65,9091
195,66,8995
195,67,8899
195,68,8803
195,69,8707
195,70,8611
195,71,8515
195,72,8419
195,73,8323
195,74,8227
195,75,8131
195,76,8035
195,77,7939
195,78,7843
195,79,7747
195,80,32767
195,81,32767
195,82,32767
195,83,32767
195,84,32767
195,85,32767
196,0,15332
196,1,15236
196,2,15140
196,3,15044
196,4,14948
196,5,14852
196,6,14756
196,7,14660
196,8,14564
196,9,14468
196,10,14372
196,11,14276
196,12,14180
196,13,14084
196,14,13988
196,15,13892
196,16,13796
196,17,13700
196,18,13604
196,19,13508
196,20,13412
196,21,13316
196,22,13220
196,23,13124
196,24,13028
196,25,12932
196,26,12836
196,27,12740
196,28,12644
196,29,12548
196,30,12452
196,31,12356
196,32,12260
196,33,12164
196,34,12068
196,35,11972
196,36,11876
196,37,11780
196,38,11684
196,39,11588
196,40,11492
196,41,11396
196,42,11300
196,43,11204
196,44,11108
196,45,11012
196,46,10916
196,47,10820
196,48,10724
196,49,10628
196,50,10532
196,51,10436
196,52,10340
196,53,10244
196,54,10148
196,55,10052
196,56,9956
196,57,9860
196,58,9764
196,59,9668
196,60,9572
196,61,9476
196,62,9380
196,63,9284
196,64,9188
196,65,9092
196,66,8996
196,67,8900
196,68,8804
196,69,8708
196,70,8612
196,71,8516
196,72,8420
196,73,8324
196,74,8228
196,75,8132
196,76,8036
196,77,7940
196,78,7844
196,79,7748
196,80,32767
196,81,32767
196,82,32767
196,83,32767
196,84,32767
196,85,32767
197,0,15333
197,1,15237
197,2,15141
197,3,15045
197,4,14949
197,5,14853
197,6,14757
197,7,14661
197,8,14565
197,9,14469
197,10,14373
197,11,14277
197,12,14181
197,13,14085
197,14,13989
197,15,13893
197,16,13797
197,17,13701
197,18,13605
197,19,13509
197,20,13413
197,21,13317
197,22,13221
197,23,13125
197,24,13029
197,25,12933
197,26,12837
197,27,12741
197,28,12645
197,29,12549
197,30,12453
197,31,12357
197,32,12261
197,33,12165
197,34,12069
197,35,11973
197,36,11877
197,37,11781
197,38,11685
197,39,11589
197,40,11493
197,41,11397
197,42,11301
197,43,11205
197,44,11109
197,45,11013
197,46,10917
197,47,10821
197,48,10725
197,49,10629
197,50,10533
197,51,10437
197,52,10341
197,53,10245
197,54,10149
197,55,10053
197,56,9957
197,57,9861
197,58,9765
197,59,9669
197,60,9573
197,61,9477
197,62,9381
197,63,9285
197,64,9189
197,65,9093
197,66,8997
197,67,8901
197,68,8805
197,69,8709
197,70,8613
197,71,8517
197,72,8421
197,73,8325
197,74,8229
197,75,8133
197,76,8037
197,77,7941
197,78,7845
197,79,7749
197,80,32767
197,81,32767
197,82,32767
197,83,32767
197,84,32767
197,85,32767
198,0,15334
198,1,15238
198,2,15142
198,3,15046
198,4,14950
198,5,14854
198,6,14758
198,7,14662
198,8,14566
198,9,14470
198,10,14374
198,11,14278
198,12,14182
198,13,14086
198,14,13990
198,15,13894
198,16,13798
198,17,13702
198,18,13606
198,19,13510
198,20,13414
198,21,13318
198,22,13222
198,23,13126
198,24,13030
198,25,12934
198,26,12838
198,27,12742
198,28,12646
198,29,12550
198,30,12454
198,31,12358
198,32,12262
198,33,12166
198,34,12070
198,35,11974
198,36,11878
198,37,11782
198,38,11686
198,39,11590
198,40,11494
198,41,11398
198,42,11302
198,43,11206
198,44,11110
198,45,11014
198,46,10918
198,47,10822
198,48,10726
198,49,10630
198,50,10534
198,51,10438
198,52,10342
198,53,10246
198,54,10150
198,55,10054
198,56,9958
198,57,9862
198,58,9766
198,59,9670
198,60,9574
198,61,9478
198,62,9382
198,63,9286
198,64,9190
198,65,9094
198,66,8998
198,67,8902
198,68,8806
198,69,8710
198,70,8614
198,71,8518
198,72,8422
198,73,8326
198,74,8230
198,75,8134
198,76,8038
198,77,7942
198,78,7846
198,79,7750
198,80,32767
198,81,32767
198,82,32767
198,83,32767
198,84,32767
198,85,32767
199,0,15335
199,1,15239
199,2,15143
199,3,15047
199,4,14951
199,5,14855
199,6,14759
199,7,14663
199,8,14567
199,9,14471
199,10,14375
199,11,14279
199,12,14183
199,13,14087
199,14,13991
199,15,13895
199,16,13799
199,17,13703
199,18,13607
199,19,13511
199,20,13415
199,21,13319
199,22,13223
199,23,13127
199,24,13031
199,25,12935
199,26,12839
199,27,12743
199,28,12647
199,29,12551
199,30,12455
199,31,12359
199,32,12263
199,33,12167
199,34,12071
199,35,11975
199,36,11879
199,37,11783
199,38,11687
199,39,11591
199,40,11495
199,41,11399
199,42,11303
199,43,11207
199,44,11111
199,45,11015
199,46,10919
199,47,10823
199,48,10727
199,49,10631
199,50,10535
199,51,10439
199,52,10343
199,53,10247
199,54,10151
199,55,10055
199,56,9959
199,57,9863
199,58,9767
199,59,9671
199,60,9575
199,61,9479
199,62,9383
199,63,9287
199,64,9191
199,65,9095
199,66,8999
199,67,8903
199,68,8807
199,69,8711
199,70,8615
199,71,8519
199,72,8423
199,73,8327
199,74,8231
199,75,8135
199,76,8039
199,77,7943
199,78,7847
199,79,7751
199,80,32767
199,81,32767
199,82,32767
199,83,32767
199,84,32767
199,85,32767
200,0,15336
200,1,15240
200,2,15144
200,3,15048
200,4,14952
200,5,14856
200,6,14760
200,7,14664
200,8,14568
200,9,14472
200,10,14376
200,11,14280
200,12,14184
200,13,14088
200,14,13992
200,15,13896
200,16,13800
200,17,13704
200,18,13608
200,19,13512
200,20,13416
200,21,13320
200,22,13224
200,23,13128
200,24,13032
200,25,12936
200,26,12840
200,27,12744
200,28,12648
200,29,12552
200,30,12456
200,31,12360
200,32,12264
200,33,12168
200,34,12072
200,35,11976
200,36,11880
200,37,11784
200,38,11688
200,39,11592
200,40,11496
200,41,11400
200,42,11304
200,43,11208
200,44,11112
200,45,11016
200,46,10920
200,47,10824
200,48,10728
200,49,10632
200,50,10536
200,51,10440
200,52,10344
200,53,10248
200,54,10152
200,55,10056
200,56,9960
200,57,9864
200,58,9768
200,59,9672
200,60,9576
200,61,9480
200,62,9384
200,63,9288
200,64,9192
200,65,9096
200,66,9000
200,67,8904
200,68,8808
200,69,8712
200,70,8616
200,71,8520
200,72,8424
200,73,8328
200,74,8232
200,75,8136
200,76,8040
200,77,7944
200,78,7848
200,79,7752
200,80,32767
200,81,32767
200,82,32767
200,83,32767
200,84,32767
200,85,32767
201,0,15337
201,1,15241
201,2,15145
201,3,15049
201,4,14953
201,5,14857
201,6,14761
201,7,14665
201,8,14569
201,9,14473
201,10,14377
201,11,14281
201,12,14185
201,13,14089
201,14,13993
201,15,13897
201,16,13801
201,17,13705
201,18,13609
201,19,13513
201,20,13417
201,21,13321
201,22,13225
201,23,13129
201,24,13033
201,25,12937
201,26,12841
201,27,12745
201,28,12649
201,29,12553
201,30,12457
201,31,12361
201,32,12265
201,33,12169
201,34,12073
201,35,11977
201,36,11881
201,37,11785
201,38,11689
201,39,11593
201,40,11497
201,41,11401
201,42,11305
201,43,11209
201,44,11113
201,45,11017
201,46,10921
201,47,10825
201,48,10729
201,49,10633
201,50,10537
201,51,10441
201,52,10345
201,53,10249
201,54,10153
201,55,10057
201,56,9961
201,57,9865
201,58,9769
201,59,9673
201,60,9577
201,61,9481
201,62,9385
201,63,9289
201,64,9193
201,65,9097
201,66,9001
201,67,8905
201,68,8809
201,69,8713
201,70,8617
201,71,8521
201,72,8425
201,73,8329
201,74,8233
201,75,8137
201,76,8041
201,77,7945
201,78,7849
201,79,7753
201,80,32767
201,81,32767
201,82,32767
201,83,32767
201,84,32767
201,85,32767
202,0,15338
202,1,15242
202,2,15146
202,3,15050
202,4,14954
202,5,14858
202,6,14762
202,7,14666
202,8,14570
202,9,14474
202,10,14378
202,11,14282
202,12,14186
202,13,14090
202,14,13994
202,15,13898
202,16,13802
202,17,13706
202,18,13610
202,19,13514
202,20,13418
202,21,13322
202,22,13226
202,23,13130
202,24,13034
202,25,12938
202,26,12842
202,27,12746
202,28,12650
202,29,12554
202,30,12458
202,31,12362
202,32,12266
202,33,12170
202,34,12074
202,35,11978
202,36,11882
202,37,11786
202,38,11690
202,39,11594
202,40,11498
202,41,11402
202,42,11306
202,43,11210
202,44,11114
202,45,11018
202,46,10922
202,47,10826
202,48,10730
202,49,10634
202,50,10538
202,51,10442
202,52,10346
202,53,10250
202,54,10154
202,55,10058
202,56,9962
202,57,9866
202,58,9770
202,59,9674
202,60,9578
202,61,9482
202,62,9386
202,63,9290
202,64,9194
202,65,9098
202,66,9002
202,67,8906
202,68,8810
202,69,8714
202,70,8618
202,71,8522
202,72,8426
202,73,8330
202,74,8234
202,75,8138
202,76,8042
202,77,7946
202,78,7850
202,79,7754
202,80,32767
202,81,32767
202,82,32767
202,83,32767
202,84,32767
202,85,32767
203,0,15339
203,1,15243
203,2,15147
203,3,15051
203,4,14955
203,5,14859
203,6,14763
203,7,14667
203,8,14571
203,9,14475
203,10,14379
203,11,14283
203,12,14187
203,13,14091
203,14,13995
203,15,13899
203,16,13803
203,17,13707
203,18,13611
203,19,13515
203,20,13419
203,21,13323
203,22,13227
203,23,13131
203,24,13035
203,25,12939
203,26,12843
203,27,12747
203,28,12651
203,29,12555
203,30,12459
203,31,12363
203,32,12267
203,33,12171
203,34,12075
203,35,11979
203,36,11883
203,37,11787
203,38,11691
203,39,11595
203,40,11499
203,41,11403
203,42,11307
203,43,11211
203,44,11115
203,45,11019
203,46,10923
203,47,10827
203,48,10731
203,49,10635
203,50,10539
203,51,10443
203,52,10347
203,53,10251
203,54,10155
203,55,10059
203,56,9963
203,57,9867
203,58,9771
203,59,9675
203,60,9579
203,61,9483
203,62,9387
203,63,9291
203,64,9195
203,65,9099
203,66,9003
203,67,8907
203,68,8811
203,69,8715
203,70,8619
203,71,8523
203,72,8427
203,73,8331
203,74,8235
203,75,8139
203,76,8043
203,77,7947
203,78,7851
203,79,7755
203,80,32767
203,81,32767
203,82,32767
203,83,32767
203,84,32767
203,85,32767
204,0,15340
204,1,15244
204,2,15148
204,3,15052
204,4,14956
204,5,14860
204,6,14764
204,7,14668
204,8,14572
204,9,14476
204,10,14380
204,11,14284
204,12,14188
204,13,14092
204,14,13996
204,15,13900
204,16,13804
204,17,13708
204,18,13612
204,19,13516
204,20,13420
204,21,13324
204,22,13228
204,23,13132
204,24,13036
204,25,12940
204,26,12844
204,27,12748
204,28,12652
204,29,12556
204,30,12460
204,31,12364
204,32,12268
204,33,12172
204,34,12076
204,35,11980
204,36,11884
204,37,11788
204,38,11692
204,39,11596
204,40,11500
204,41,11404
204,42,11308
204,43,11212
204,44,11116
204,45,11020
204,46,10924
204,47,10828
204,48,10732
204,49,10636
204,50,10540
204,51,10444
204,52,10348
204,53,10252
204,54,10156
204,55,10060
204,56,9964
204,57,9868
204,58,9772
204,59,9676
204,60,9580
204,61,9484
204,62,9388
204,63,9292
204,64,9196
204,65,9100
204,66,9004
204,67,8908
204,68,8812
204,69,8716
204,70,8620
204,71,8524
204,72,8428
204,73,8332
204,74,8236
204,75,8140
204,76,8044
204,77,7948
204,78,7852
204,79,7756
204,80,32767
204,81,32767
204,82,32767
204,83,32767
204,84,32767
204,85,32767
205,0,15341
205,1,15245
205,2,15149
205,3,15053
205,4,14957
205,5,14861
205,6,14765
205,7,14669
205,8,14573
205,9,14477
205,10,14381
205,11,14285
205,12,14189
205,13,14093
205,14,13997
205,15,13901
205,16,13805
205,17,13709
205,18,13613
205,19,13517
205,20,13421
205,21,13325
205,22,13229
205,23,13133
205,24,13037
205,25,12941
205,26,12845
205,27,12749
205,28,12653
205,29,12557
205,30,12461
205,31,12365
205,32,12269
205,33,12173
205,34,12077
205,35,11981
205,36,11885
205,37,11789
205,38,11693
205,39,11597
205,40,11501
205,41,11405
205,42,11309
205,43,11213
205,44,11117
205,45,11021
205,46,10925
205,47,10829
205,48,10733
205,49,10637
205,50,10541
205,51,10445
205,52,10349
205,53,10253
205,54,10157
205,55,10061
205,56,9965
205,57,9869
205,58,9773
205,59,9677
205,60,9581
205,61,9485
205,62,9389
205,63,9293
205,64,9197
205,65,9101
205,66,9005
205,67,8909
205,68,8813
205,69,8717
205,70,8621
205,71,8525
205,72,8429
205,73,8333
205,74,8237
205,75,8141
205,76,8045
205,77,7949
205,78,7853
205,79,7757
205,80,32767
205,81,32767
205,82,32767
205,83,32767
205,84,32767
205,85,32767
206,0,15342
206,1,15246
206,2,15150
206,3,15054
206,4,14958
206,5,14862
206,6,14766
206,7,14670
206,8,14574
206,9,14478
206,10,14382
206,11,14286
206,12,14190
206,13,14094
206,14,13998
206,15,13902
206,16,13806
206,17,13710
206,18,13614
206,19,13518
206,20,13422
206,21,13326
206,22,13230
206,23,13134
206,24,13038
206,25,12942
206,26,12846
206,27,12750
206,28,12654
206,29,12558
206,30,12462
206,31,12366
206,32,12270
206,33,12174
206,34,12078
206,35,11982
206,36,11886
206,37,11790
206,38,11694
206,39,11598
206,40,11502
206,41,11406
206,42,11310
206,43,11214
206,44,11118
206,45,11022
206,46,10926
206,47,10830
206,48,10734
206,49,10638
206,50,10542
206,51,10446
206,52,10350
206,53,10254
206,54,10158
206,55,10062
206,56,9966
206,57,9870
206,58,9774
206,59,9678
206,60,9582
206,61,9486
206,62,9390
206,63,9294
206,64,9198
206,65,9102
206,66,9006
206,67,8910
206,68,8814
206,69,8718
206,70,8622
206,71,8526
206,72,8430
206,73,8334
206,74,8238
206,75,8142
206,76,8046
206,77,7950
206,78,7854
206,79,7758
206,80,32767
206,81,32767
206,82,32767
206,83,32767
206,84,32767
206,85,32767
207,0,15343
207,1,15247
207,2,15151
207,3,15055
207,4,14959
207,5,14863
